cell	genome	process	n_tasks	n_failed	n_aborted	n_superseded	n_unresolved	realtime_hours_sum	wall_clock_hours	cpu_hours_sum	peak_rss_gb_max	rss_field	overhead_task_time_hours_sum	overhead_cpu_hours_sum	attempts	cpus	queues
v1.9.0-rc1_conda_rust	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2642		1.3161	4.4	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0002		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_conda_rust	Cystobasidium_minutum_MCA_4210	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0015		0.0028	0.073	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Cystobasidium_minutum_MCA_4210	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.9156		5.5199	4.4	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Dactylellina_haptotyla_CBS_200.50	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0069		0.0093	0.061	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Dactylellina_haptotyla_CBS_200.50	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	2	0	0	0	0.0001		0.0	0.003	rss	0.5667	0.0			
v1.9.0-rc1_conda_rust	Drepanopeziza_brunnea	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.3617		0.9132	2.9	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Drepanopeziza_brunnea_MB_m1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0032		0.0063	0.074	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Drepanopeziza_brunnea_MB_m1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.6267		9.4639	4.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Drepanopeziza_brunnea_MB_m1	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.0005		0.0	0.0		0.0	0.0			
v1.9.0-rc1_conda_rust	Eremothecium_gossypii_ATCC_10895	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0007		0.0012	0.063	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Eremothecium_gossypii_ATCC_10895	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	2	0	0	0	0.0001		0.0	0.003	rss	0.5666	0.0			
v1.9.0-rc1_conda_rust	Fusarium_oxysporum	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	5.8231		23.7581	5.6	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Fusarium_oxysporum_4287	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0041		0.0081	0.091	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Fusarium_oxysporum_4287	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7581		3.7395	4.8	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Fusarium_oxysporum_4287	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.8558		2.1653	1.9	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Fusarium_verticillioides	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	6.5281		17.6258	3.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Fusarium_verticillioides_7600	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0031		0.0059	0.089	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Fusarium_verticillioides_7600	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5289		2.3948	4.7	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Fusarium_verticillioides_7600	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	1.1258		2.1503	1.4	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Gaeumannomyces_tritici	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	5.1244		19.5241	2.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Gaeumannomyces_tritici_R3-111a-1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0053	0.096	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Gaeumannomyces_tritici_R3-111a-1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.6058	1.6174	9.5194	6.9	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Gaeumannomyces_tritici_R3-111a-1	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0002	0.0	0.0	0.003	peak_rss	0.55	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Kluyveromyces_lactis	TRAIN_PREDICT:RNASEQ_PREPARE	1	1	0	0	0	0.5139		2.4949	2.4	rss	0.55	0.0			
v1.9.0-rc1_conda_rust	Kluyveromyces_lactis_NRRL_Y-1140	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.001		0.0016	0.07	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Kluyveromyces_lactis_NRRL_Y-1140	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2997		1.3035	4.0	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Kluyveromyces_lactis_NRRL_Y-1140	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.2253		0.4508	1.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Laccaria_bicolor_S238N-H82	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0039		0.0074	0.072	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Laccaria_bicolor_S238N-H82	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.9475		11.6831	4.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Lachancea_thermotolerans	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.6142		5.818	1.1	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Lachancea_thermotolerans_CBS_6340	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0012		0.0014	0.062	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Lachancea_thermotolerans_CBS_6340	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2286	0.2335	1.088	2.4	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Lachancea_thermotolerans_CBS_6340	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_conda_rust	Leptographium_clavigerum_kw1407	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.004		0.0038	0.076	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Leptographium_clavigerum_kw1407	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.5589		8.5365	4.1	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Letharia_columbiana_WasteWater2	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0034		0.0064	0.073	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Letharia_columbiana_WasteWater2	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.0969		5.7677	4.2	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Lipomyces_tetrasporus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	2.5422		13.9644	2.8	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Lipomyces_tetrasporus_NRRL_Y-64009	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0019		0.0028	0.069	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Lipomyces_tetrasporus_NRRL_Y-64009	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3028	0.3048	1.0419	3.8	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Lipomyces_tetrasporus_NRRL_Y-64009	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_conda_rust	Malassezia_globosa	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.4103		4.6948	1.6	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Malassezia_globosa_CBS_7966	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0027		0.0013	0.058	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2475		1.0477	3.2	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.5614		0.6383	1.2	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Malassezia_sympodialis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.5994		4.9487	1.003	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Malassezia_sympodialis_ATCC_42132	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0006		0.0011	0.053	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Malassezia_sympodialis_ATCC_42132	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.1792	0.1668	0.867	2.8	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Malassezia_sympodialis_ATCC_42132	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_conda_rust	Mixia_osmundae_IAM_14324	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.001		0.0019	0.061	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Mixia_osmundae_IAM_14324	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	1	0	0	0	0.5033		5.1466	6.0	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Morchella_importuna	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	2.4056		18.5156	6.7	rss	1.1167	0.0			
v1.9.0-rc1_conda_rust	Morchella_importuna_M04M26	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0035		0.0063	0.07	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Morchella_importuna_M04M26	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.6031	0.6044	2.9363	3.8	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Morchella_importuna_M04M26	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.6689	0.6837	1.6481	1.8	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Morchella_sextelata	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	3.5147		35.2175	12.6	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Morchella_sextelata_SCLS	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0041		0.0073	0.074	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Morchella_sextelata_SCLS	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	1	0	0	0	0.3631	0.3668	2.793	9.0	peak_rss	0.0166	0.0	2	16	epyc
v1.9.0-rc1_conda_rust	Morchella_sextelata_SCLS	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_conda_rust	Mucor_mucedo	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	4.0831		16.516	2.2	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Mucor_mucedo_NRRL_3635	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0036		0.0062	0.058	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Mucor_mucedo_NRRL_3635	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.44	0.4503	1.9422	3.8	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Mucor_mucedo_NRRL_3635	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_conda_rust	Nakaseomyces_glabratus_CBS_138	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0017	0.06	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Nakaseomyces_glabratus_CBS_138	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7253		4.4539	3.4	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Orbilia_oligospora	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	1.8322		17.7048	3.0	rss	1.1	0.0			
v1.9.0-rc1_conda_rust	Orbilia_oligospora_ATCC_24927	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0052	0.078	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Orbilia_oligospora_ATCC_24927	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4692	0.4669	1.9226	7.3	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Orbilia_oligospora_ATCC_24927	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.7256	0.7334	2.0751	1.7	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Parastagonospora_nodorum	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	5.1644		16.9497	3.8	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Parastagonospora_nodorum_SN15	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0026		0.0048	0.065	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Parastagonospora_nodorum_SN15	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4233	0.4336	2.2327	4.1	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Parastagonospora_nodorum_SN15	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_conda_rust	Phycomyces_blakesleeanus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	3.5153		19.1864	2.9	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Phycomyces_blakesleeanus_NRRL_1555_-	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0058		0.0072	0.079	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Phycomyces_blakesleeanus_NRRL_1555_-	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5481		2.954	4.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Phycomyces_blakesleeanus_NRRL_1555_-	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	1.7667		3.8284	1.7	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Pneumocystis_murina_B123	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0007		0.0011	0.059	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Pneumocystis_murina_B123	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	2	0	0	0	0.0001		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_conda_rust	Protomyces_lactucae-debilis	TRAIN_PREDICT:RNASEQ_PREPARE	0	2	0	0	1	0.0		0.0	0.0		1.1	0.0			
v1.9.0-rc1_conda_rust	Protomyces_lactucae-debilis_12-1054	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0017	0.059	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Protomyces_lactucae-debilis_12-1054	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2808	0.2834	1.4572	3.5	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Protomyces_lactucae-debilis_12-1054	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.3694	0.3669	0.5586	1.6	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Pseudogymnoascus_destructans	TRAIN_PREDICT:RNASEQ_PREPARE	0	2	0	0	1	0.0		0.0	0.0		1.0961	0.0			
v1.9.0-rc1_conda_rust	Pseudogymnoascus_destructans_20631-21	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0026		0.0038	0.056	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Pseudogymnoascus_destructans_20631-21	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5317	0.5336	2.6684	3.3	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Pseudogymnoascus_destructans_20631-21	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.4644	0.4669	1.1402	1.5	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Pyrenophora_teres	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	2.0356		5.8726	4.5	rss	1.1	0.0			
v1.9.0-rc1_conda_rust	Pyrenophora_teres_0-1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0022		0.0042	0.055	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Pyrenophora_teres_0-1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.6967		2.5805	1.3	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Pyrenophora_teres_0-1	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.2636		0.431	0.388	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Pyrenophora_tritici-repentis	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	3.5956		19.4268	3.6	rss	1.1	0.0			
v1.9.0-rc1_conda_rust	Pyrenophora_tritici-repentis_Pt-1C-BFP	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0053	0.075	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Pyrenophora_tritici-repentis_Pt-1C-BFP	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5939		2.7782	11.6	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Pyrenophora_tritici-repentis_Pt-1C-BFP	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.7919		2.5033	1.7	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Pyricularia_oryzae_70-15	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0047		0.0053	0.124	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Pyricularia_oryzae_70-15	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.5403		8.641	4.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Rhizopus_delemar	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	3.765		27.364	3.3	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Rhizopus_delemar_RA_99-880	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0054		0.0066	0.084	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Rhizopus_delemar_RA_99-880	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5667		2.5052	14.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Rhizopus_delemar_RA_99-880	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_conda_rust	Rhizopus_microsporus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.445		2.8849	6.6	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Rhizopus_microsporus_ATCC_52813	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0032		0.0034	0.068	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Rhizopus_microsporus_ATCC_52813	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	5	0	0	1	0.0		0.0	0.0		1.1003	0.0			
v1.9.0-rc1_conda_rust	Rhodotorula_graminis_WP1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0036		0.0026	0.064	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Rhodotorula_graminis_WP1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.9128		5.5342	4.3	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Rhodotorula_toruloides_NP11	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0028	0.062	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Rhodotorula_toruloides_NP11	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.9394		5.6649	4.3	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Saccharomyces_cerevisiae	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.9483		4.8338	1.6	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Saccharomyces_cerevisiae_S288C	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0016	0.062	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3119		1.3155	3.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.1678		0.3899	1.6	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Schizophyllum_commune	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	1.4383		12.1007	2.6	rss	1.1	0.0			
v1.9.0-rc1_conda_rust	Schizophyllum_commune_H4-8	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0027		0.0049	0.078	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Schizophyllum_commune_H4-8	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5025		2.3236	8.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Schizophyllum_commune_H4-8	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.2458		0.6512	1.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Sclerotinia_sclerotiorum	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	5.1383		18.5905	2.7	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Sclerotinia_sclerotiorum_1980	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0025		0.0049	0.074	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Sclerotinia_sclerotiorum_1980	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5164		2.6413	4.3	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Sclerotinia_sclerotiorum_1980	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.5453		1.6784	1.6	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Spizellomyces_punctatus_DAOM_BR117	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0039		0.0034	0.068	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Spizellomyces_punctatus_DAOM_BR117	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5583		3.0948	4.3	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Sporobolomyces_koalae_JCM15063	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0013		0.0024	0.059	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Sporobolomyces_koalae_JCM15063	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	2	0	0	0	0.0001		0.0	0.0		0.55	0.0			
v1.9.0-rc1_conda_rust	Sporobolomyces_salmoneus_JCM6883	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0014		0.0026	0.065	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Sporobolomyces_salmoneus_JCM6883	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.5139		6.2009	1.1	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Sugiyamaella_lignohabitans_CBS_10342	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0012		0.0022	0.087	rss	0.0	0.0			
